20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802141244.xlsx,Working Documents,CoGen Change Event Log by Cost Code with Reason Code,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Trade Detail Minimum Exposure Report - HCO - 2018-01-31.xlsx,Working Documents,CoGen Trade Detail Minimum Exposure Report - HCO ,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Details-HCO-2018-02-14 17_46_05Z.xlsx,Working Documents,CoGen Transaction Details - HCO,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Spread Report-HCO-2018-02-14 17_45_51Z.xlsx,Working Documents,CoGen Transaction Spread Report - HCO,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802211157,Working Documents,CoGen Change Event Log by Cost Code with Reason Code,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802221230,Working Documents,CoGen Change Event Log by Cost Code with Reason Code,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Trade Detail Report - HCO - 2018-01-31 (7).xlsx,Working Documents,CoGen Trade Detail Report - HCO,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Trade Detail Report - HCO - 2018-01-31 (8).xlsx,Working Documents,CoGen Trade Detail Report - HCO,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Details-HCO-2018-02-21 16_55_51Z.xlsx,Working Documents,CoGen Transaction Details - HCO,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Details-HCO-2018-02-22 17_28_36Z.xlsx,Working Documents,CoGen Transaction Details - HCO,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Spread Report-HCO-2018-02-21 16_56_10Z.xlsx,Working Documents,CoGen Transaction Spread Report - HCO,2018,February,2018,February
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Spread Report-HCO-2018-02-22 17_28_24Z.xlsx,Working Documents,CoGen Transaction Spread Report - HCO,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_Financials MASTER FILE_February 2018_V2.pdf,Internal Monthly,Tower B Retail Interiors February 2018 Financials Master File V2,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_Financials MASTER FILE_February 2018_V2.xlsx,Internal Monthly,Tower B Retail Interiors February 2018 Financials Master File V3,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802281042.xlsx,Working Documents,Tower B Retail Interiors Change Event Log by Cost Code  with Reason Code,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Contingency Pivot_February 2018.xlsx,Working Documents,Tower B Retail Interiors Contingency Pivot February 2018 ,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Cost Category Report HBI-2018-02-28 15_41_19Z.xlsx,Working Documents,Tower B Retail Interiors Cost Category Report HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Cost Category Report HBI-2018-02-28 15_41_33Z.xlsx,Working Documents,Tower B Retail Interiors Cost Category Report HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Exec Summary - Interiors & Cogen.xlsx,Working Documents,Tower B Retail Interiors Exec Summary - Interiors & CoGen ,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,January 2018 Hard Cost Summary (HYB28) - INTERNAL (TEXTURA) VERSION.xlsx,Working Documents,Tower B Retail Interiors January 2018 Hard Cost Summary (HYB ) - Internal Textura Version ,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_ACR_February 2018_Risk Management Request.xlsx,Working Documents,Tower B Retail Interiors ACR February 2018 Risk Management Request ,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_Financials MASTER FILE_February 2018_V1.xlsx,Working Documents,Tower B Retail Interiors February 2018 Financials Master File V1,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_Financials MASTER FILE_February 2018_V2.pdf,Working Documents,Tower B Retail Interiors February 2018 Financials Master File V2,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_Narrative_February 2018.docx,Working Documents,Tower B Retail Interiors February 2018  Narrative,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_Narrative_February 2018.pdf,Working Documents,Tower B Retail Interiors February 2018  Narrative,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Tower A Alloc_Trade Detail Report - HBI - 2018-01-31 (21).xlsx,Working Documents,Tower A Retail Interiors Alloc Trade Detail Report - HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Trade Detail Report - HBI - 2018-01-31 (20).xlsx,Working Documents,Tower B Retail Interiors Trade Detail Report - HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Details-HBI-2018-02-28 15_41_02Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Details-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Spread Report-HBI-2018-02-28 15_40_47Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Spread Report-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802161209.xlsx,Lender Report,Tower B Retail Interiors Change Event Log by Cost Code  with Reason Code,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Tower A_Trade Detail Minimum Exposure Report - HBI - 2018-01-31 (5).xlsx,Lender Report,Tower A Trade Detail Minimum Exposure Report - HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Trade Detail Minimum Exposure Report - HBI - 2018-01-31 (4).xlsx,Lender Report,Tower B Retail Interiors Trade Detail Minimum Exposure Report - HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Details-HBI-2018-02-16 17_08_21Z.xlsx,Lender Report,Tower B Retail Interiors Transaction Details-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Spread Report-HBI-2018-02-16 17_07_51Z.xlsx,Lender Report,Tower B Retail Interiors Transaction Spread Report-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802141623.xlsx,Working Documents,Tower B Retail Interiors Change Event Log by Cost Code  with Reason Code,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802211056.xlsx,Working Documents,Tower B Retail Interiors Change Event Log by Cost Code  with Reason Code,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802280857.xlsx,Working Documents,Tower B Retail Interiors Change Event Log by Cost Code  with Reason Code,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201802280857.xlsx,Working Documents,Tower B Retail Interiors Change Event Log by Cost Code  with Reason Code,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Cost Category Report HBI-2018-02-21 16_11_47Z_Unbought Scope Accounts.pdf,Working Documents,Tower B Retail Interiors Cost Category Report HBI- Unbought Scope Accounts ,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Cost Category Report HBI-2018-02-21 16_11_47Z_Unbought Scope Accounts.xlsx,Working Documents,Tower B Retail Interiors Cost Category Report HBI- Unbought Scope Accounts ,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Cost Category Report HBI-2018-02-28 13_55_58Z.xlsx,Working Documents,Tower B Retail Interiors Cost Category Report HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Cost Category Report HBI-2018-02-28 13_56_12Z.xlsx,Working Documents,Tower B Retail Interiors Cost Category Report HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Cost Category Report HBI-2018-02-28 14_26_30Z.xlsx,Working Documents,Tower B Retail Interiors Cost Category Report HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Cost Category Report HBI-2018-02-28 14_26_43Z.xlsx,Working Documents,Tower B Retail Interiors Cost Category Report HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Trade Detail Report - HBI - 2018-01-31 (13).xlsx,Working Documents,Tower B Retail Interiors Trade Detail Report - HBI ,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Trade Detail Report - HBI - 2018-01-31 (17).xlsx,Working Documents,Tower B Retail Interiors Trade Detail Report - HBI ,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Trade Detail Report - HBI - 2018-01-31 (18).xlsx,Working Documents,Tower B Retail Interiors Trade Detail Report - HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Trade Detail Report - HBI - 2018-02-28 (6).xlsx,Working Documents,Tower B Retail Interiors Trade Detail Report - HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Details-HBI-2018-02-14 21_22_32Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Details-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Details-HBI-2018-02-21 15_48_48Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Details-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Details-HBI-2018-02-28 13_55_15Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Details-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Details-HBI-2018-02-28 14_26_02Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Details-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Spread Report-HBI-2018-02-14 21_22_16Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Spread Report-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Spread Report-HBI-2018-02-21 15_49_18Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Spread Report-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Spread Report-HBI-2018-02-28 13_54_28Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Spread Report-HBI,2018,February,2018,February
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Transaction Spread Report-HBI-2018-02-28 14_25_47Z.xlsx,Working Documents,Tower B Retail Interiors Transaction Spread Report-HBI,2018,February,2018,February
30 Hudson Yards (Tower A),COST - MONTHLY COST REPORTS,30 Hudson Yards-Financial Summary - R46 - ALLOCATED ACR - Week Ending 2018-Feb-16.xlsx,Internal Monthly,Tower A Financial Summary R46 Allocated ACR,2018,February,2018,February
30 Hudson Yards (Tower A),COST - MONTHLY COST REPORTS,30HY Monthly Report - Feb 2018.pdf,Internal Monthly,30HY Monthly Report - Feb 2018 ,2018,February,2018,February
30 Hudson Yards Steel (Tower A),COST - MONTHLY COST REPORTS,Final Steel Change Event Log January 2018.xlsx,Internal Monthly,Final Steel Change Event Log January 2018 ,2018,February,2018,February
30 Hudson Yards Steel (Tower A),COST - MONTHLY COST REPORTS,Steel Change Event Log File.xlsx,Internal Monthly,Steel Change Event Log File ,2018,February,2018,February
30 Hudson Yards Steel (Tower A),COST - MONTHLY COST REPORTS,Tower A-Steel-Report (FEB 2018).xlsx,Internal Monthly,Tower A-Steel-Report (FEB 2018) ,2018,February,2018,February
35 Hudson Yards (Tower E),COST - MONTHLY COST REPORTS,35 HY Lender ACR - February 2018.pdf,Internal Monthly,35 HY Lender ACR - February 2018 ,2018,February,2018,February
35 Hudson Yards (Tower E),COST - MONTHLY COST REPORTS,35 HY Lender ACR - February 2018.xlsx,Internal Monthly,35 HY Lender ACR - February 2018 ,2018,February,2018,February
35 Hudson Yards (Tower E),COST - MONTHLY COST REPORTS,35 HY Monthly Financial Report - February 2018.pdf,Internal Monthly,35 HY Monthly Financial Report - February 2018 ,2018,February,2018,February
35 Hudson Yards (Tower E),COST - MONTHLY COST REPORTS,35 HY Monthly Financial Report - February 2018.xlsx,Internal Monthly,35 HY Monthly Financial Report - February 2018 ,2018,February,2018,February
50 Hudson Yards,COST - MONTHLY COST REPORTS,50 HY Monthly Financial Report - February 2018.pdf,Internal Monthly,50 HY Monthly Financial Report - February 2018 ,2018,February,2018,February
50 Hudson Yards,COST - MONTHLY COST REPORTS,50 HY Monthly Financial Report - February 2018.xlsx,Internal Monthly,50 HY Monthly Financial Report - February 2018 ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape_Full Cost Report_February 2018_V1.pdf,Internal Monthly,Landscape Full Cost Report February 2018 V1 ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape_Monthly Financial Report_February 2018_V1.xlsx,Internal Monthly,Landscape Monthly Financial Report February 2018 V1 ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201803041439.xls,Working Documents,Change Event Log by Cost Code  with Reason Code ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape Requisition HY088.xlsx,Working Documents,Landscape Requisition HY 8 ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape_ACR_February 2018_Risk Management Request.xlsx,Working Documents,Landscape ACR February 2018 Risk Management Request ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape_ACR_February 2018_V1_Accounting Review of OSCRs.pdf,Working Documents,Landscape ACR February 2018 V1 Accounting Review of OSCRs ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape_February 2018 Internal Review_03 06 2018.pdf,Working Documents,Landscape February 2018 Internal Review ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape_Monthly Financial Report_February 2018_V1.pdf,Working Documents,Landscape Monthly Financial Report February 2018 V1 ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape_Narrative_February 2018.docx,Working Documents,Landscape Narrative February 2018 ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Landscape_Narrative_February 2018.pdf,Working Documents,Landscape Narrative February 2018 ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Trade Detail Report - EPO - 2018-01-31 (10).xlsx,Working Documents,Trade Detail Report - EPO ,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Transaction Details-EPO-2018-03-04 19_41_05Z.xlsx,Working Documents,Transaction Details-EPO,2018,February,2018,February
Hudson Yards - Landscape Plaza Overbuild,COST - MONTHLY COST REPORTS,Transaction Spread Report-EPO-2018-03-04 19_41_14Z.xlsx,Working Documents,Transaction Spread Report-EPO,2018,February,2018,February
Maintenance of Equipment (MoE),COST - MONTHLY COST REPORTS,MOE February ACR V.2 For Review Final HYW.pdf,Internal Monthly,MOE February ACR V.2 For Review Final HYW ,2018,February,2018,February
Maintenance of Equipment (MoE),COST - MONTHLY COST REPORTS,MOE February ACR V.2 For Review Final.xlsx,Internal Monthly,MOE February ACR V.2 For Review Final ,2018,February,2018,February
Hudson Yards Platform,COST - MONTHLY COST REPORTS,Platform ACR Feb 2018 V.Final.pdf,Internal Monthly,Platform ACR Feb 2018 V Final ,2018,February,2018,February
Hudson Yards Platform,COST - MONTHLY COST REPORTS,Platform ACR Feb 2018 V.Final.xlsx,Internal Monthly,Platform ACR Feb 2018 V Final ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel_Full Cost Report_February 2018_V1.pdf,Internal Monthly,Vessel Full Cost Report February 2018 V1 ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel_Monthly Financial Report_February 2018_V1.xlsx,Internal Monthly,Vessel Monthly Financial Report February 2018 V1 ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201803051512.xls,Working Documents,Change Event Log by Cost Code  with Reason Code - 2018     ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Copy of 2018 02 01 HY VS R2 Temp Protection Bridges Gates Pavers.xlsx,Working Documents,Copy of 2018   01 HY VS R2 Temp Protection Bridges Gates Pavers ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Pages from Vessel_Full Cost Report_February 2018_V1_OSCRs.pdf,Working Documents,Pages from Vessel Full Cost Report February 2018 V1 OSCRs ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Trade Detail Report - VES - 2018-01-31 (3).xlsx,Working Documents,Trade Detail Report - VES ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Transaction Details-VES-2018-03-05 20_13_11Z.xlsx,Working Documents,Transaction Details-VES-,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Transaction Spread Report-VES-2018-03-05 20_13_01Z.xlsx,Working Documents,Transaction Spread Report-VES,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel Requisition - HY088.xlsx,Working Documents,Vessel Requisition - HY,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel_ACR_February 2018_Risk Management Request.xlsx,Working Documents,Vessel ACR February 2018 Risk Management Request ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel_February 2018 Internal Review_03 06 2018.pdf,Working Documents,Vessel February 2018 Internal Review,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel_Monthly Financial Report_February 2018_V1.pdf,Working Documents,Vessel Monthly Financial Report February 2018 V1 ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel_Monthly Financial Report_February 2018_V1_Contract Status.pdf,Working Documents,Vessel Monthly Financial Report February 2018 V1 Contract Status ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel_Narrative_February 2018.docx,Working Documents,Vessel Narrative February 2018 ,2018,February,2018,February
Hudson Yards Vessel,COST - MONTHLY COST REPORTS,Vessel_Narrative_February 2018.pdf,Working Documents,Vessel Narrative February 2018 ,2018,February,2018,February
Hudson Yards Wide,COST - MONTHLY COST REPORTS,HY Cost Summary March 2018 JC.xlsx,Internal Monthly,HY Cost Summary March 2018 JC ,2018,March,2018,March
Hudson Yards Wide,COST - MONTHLY COST REPORTS,Mar '18 HY Cost Report.pdf,Internal Monthly,Mar '18 HY Cost Report ,2018,March,2018,March
10 Hudson Yards (Tower C),COST - MONTHLY COST REPORTS,10 HY Tower C - Financial Report-Lender - Mar 2018.pdf,Lender Report,  HY Tower C - Financial Report-Lender - Mar 2018 ,2018,March,2018,March
10 Hudson Yards (Tower C),COST - MONTHLY COST REPORTS,10 HY Tower C & Terra Firma - Financial Report - Mar 2018.pdf,Internal Monthly,  HY Tower C & Terra Firma - Financial Report - Mar 2018 ,2018,March,2018,March
10 Hudson Yards (Tower C),COST - MONTHLY COST REPORTS,10 HY Tower C & Terra Firma - Financial Report - Mar 2018.xlsx,Internal Monthly,  HY Tower C & Terra Firma - Financial Report - Mar 2018 ,2018,March,2018,March
15 Hudson Yards (Tower D),COST - MONTHLY COST REPORTS,15 HY Tower D - Financial Report - Lender - Mar 2018.pdf,Lender Report,  HY Tower D - Financial Report - Lender - Mar 2018 ,2018,March,2018,March
15 Hudson Yards (Tower D),COST - MONTHLY COST REPORTS,15 HY Tower D - Financial Report - Lender - Mar 2018.xlsx,Lender Report,  HY Tower D - Financial Report - Lender - Mar 2018 ,2018,March,2018,March
15 Hudson Yards (Tower D),COST - MONTHLY COST REPORTS,15 HY Tower D - Financial Report - Mar 2018.pdf,Internal Monthly,  HY Tower D - Financial Report - Mar 2018 ,2018,March,2018,March
15 Hudson Yards (Tower D),COST - MONTHLY COST REPORTS,15 HY Tower D - Financial Report - Mar 2018.xlsx,Internal Monthly,  HY Tower D - Financial Report - Mar 2018 ,2018,March,2018,March
20 Hudson Yards - Retail C&S (Tower B),COST - MONTHLY COST REPORTS,March - Internal Retail ACR Reporting - Working File.xlsx,Internal Monthly,March - Internal Retail ACR Reporting - Working File ,2018,March,2018,March
20 Hudson Yards - Retail C&S (Tower B),COST - MONTHLY COST REPORTS,March - Internal Retail ACR Reporting -Final.pdf,Internal Monthly,March - Internal Retail ACR Reporting -Final ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_Financials MASTER FILE_March 2018_V1.xlsx,Internal Monthly,CoGen Financials Master File March 2018 V1 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_Full Cost Report_March 2018_V1.pdf,Internal Monthly,CoGen Full Cost Report March 2018 V1 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201804031347.xls,Working Documents,Change Event Log by Cost Code  with Reason Code,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Cogen Cash Flow 2.28.18-AA.xlsx,Working Documents,CoGen Cash Flow 2. .18-AA ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_ACR_March 2018.pdf,Working Documents,CoGen ACR March 2018 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_ACR_March 2018.xlsx,Working Documents,CoGen ACR March 2018 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_CE Log_March 2018.pdf,Working Documents,CoGen CE Log March 2018 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_Financials MASTER FILE_March 2018_V1.pdf,Working Documents,CoGen Financials Master File March 2018 V1 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_March 2018 Internal Review_04 06 2018.pdf,Working Documents,CoGen March 2018 Internal Review   06 2018 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_Narrative_March 2018.docx,Working Documents,CoGen Narrative March 2018 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,CoGen_Narrative_March 2018.pdf,Working Documents,CoGen Narrative March 2018 ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Exec Summary - Interiors & Cogen.xlsx,Working Documents,Exec Summary - Interiors & CoGen ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,February 2018 Hard Cost Summary (HYB29).xlsx,Working Documents,February 2018 Hard Cost Summary (HYB29) ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Trade Detail Report - HCO - 2018-02-28 (7).xlsx,Working Documents,Trade Detail Report - HCO ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Details-HCO-2018-04-03 17_46_15Z.xlsx,Working Documents,Transaction Details-HCO,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Spread Report-HCO-2018-04-03 17_46_05Z.xlsx,Working Documents,Transaction Spread Report-HCO-,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201803190941.xls,Working Documents,Change Event Log by Cost Code  with Reason Code ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Trade Detail Minimum Exposure Report - HCO - 2018-02-28.xlsx,Working Documents,Trade Detail Minimum Exposure Report - HCO ,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Details-HCO-2018-03-19 13_42_38Z.xlsx,Working Documents,Transaction Details-HCO,2018,March,2018,March
20 Hudson Yards - CoGen,COST - MONTHLY COST REPORTS,Transaction Spread Report-HCO-2018-03-19 13_42_25Z.xlsx,Working Documents,Transaction Spread Report-HCO-,2018,March,2018,March
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_Financials MASTER FILE_March 2018_V1.xlsx,Internal Monthly,Retail Interiors Financials Master File March 2018 V1 ,2018,March,2018,March
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_Full Cost Report_March 2018_V1.pdf,Internal Monthly,Retail Interiors Full Cost Report March 2018 V1 ,2018,March,2018,March
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Change Event Log by Cost Code  with Reason Code - 201804021050.xls,Working Documents,Change Event Log by Cost Code  with Reason Code,2018,March,2018,March
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Contingency Pivot_March 2018.xlsx,Working Documents,Contingency Pivot March 2018 ,2018,March,2018,March
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Exec Summary - Interiors & Cogen.xlsx,Working Documents,Exec Summary - Interiors & CoGen ,2018,March,2018,March
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,February 2018 Hard Cost Summary (HYB29).xlsx,Working Documents,February 2018 Hard Cost Summary (HYB29) ,2018,March,2018,March
20 Hudson Yards - Retail Interiors (Tower B),COST - MONTHLY COST REPORTS,Retail Interiors_ACR_March 2018.xlsx,Working Documents,Retail Interiors ACR March 2018 ,2018,March,2018,March
